date,temp_mean,temp_min,temp_max,rain,humidity,pressure,division
2022-12-23,19.07,14.56,24.0,0.0,75.72,101.22,Barishal
2022-12-24,19.03,13.36,23.91,0.0,69.1,101.28,Barishal
2022-12-25,20.37,16.18,25.38,0.0,73.13,101.39,Barishal
2022-12-26,21.26,17.07,26.45,0.0,78.33,101.52,Barishal
2022-12-27,21.39,16.62,25.85,0.59,82.44,101.45,Barishal
2022-12-28,21.31,17.57,25.01,11.62,85.09,101.52,Barishal
2022-12-29,17.72,13.53,22.73,0.07,74.19,101.72,Barishal
2022-12-30,17.47,12.91,22.22,0.0,72.42,101.78,Barishal
2022-12-31,18.2,13.79,22.81,0.0,72.32,101.74,Barishal
2023-01-01,17.73,13.79,22.53,0.0,78.77,101.81,Barishal
2023-01-02,17.9,13.16,22.89,0.0,76.7,101.82,Barishal
2023-01-03,17.37,12.8,22.59,0.0,80.38,101.8,Barishal
2023-01-04,16.42,12.37,21.94,0.0,85.37,101.79,Barishal
2023-01-05,16.4,12.02,22.06,0.0,84.74,101.83,Barishal
2023-01-06,16.23,11.49,22.17,0.01,83.55,101.82,Barishal
2023-01-07,16.17,11.09,21.97,0.01,82.71,101.65,Barishal
2023-01-08,17.38,12.11,23.14,0.01,85.84,101.57,Barishal
2023-01-09,18.38,13.01,24.52,0.01,81.93,101.64,Barishal
2023-01-10,18.83,13.12,24.82,0.0,76.93,101.51,Barishal
2023-01-11,17.71,12.44,23.28,0.0,74.2,101.37,Barishal
2023-01-12,17.42,11.67,22.41,0.0,68.78,101.25,Barishal
2023-01-13,18.62,13.48,24.22,0.0,68.61,101.32,Barishal
2023-01-14,19.48,15.29,24.8,0.0,81.85,101.25,Barishal
2023-01-15,19.78,16.28,24.36,0.0,83.68,101.24,Barishal
2023-01-16,18.3,13.9,23.39,0.0,77.7,101.39,Barishal
2023-01-17,17.73,13.19,22.79,0.0,78.17,101.5,Barishal
2023-01-18,16.92,12.65,21.64,0.0,76.13,101.68,Barishal
2023-01-19,16.36,11.93,21.71,0.0,72.04,101.68,Barishal
2023-01-20,16.26,10.83,21.87,0.0,70.66,101.59,Barishal
2023-01-21,17.39,11.4,22.78,0.09,71.75,101.46,Barishal
2023-01-22,18.19,12.59,23.43,0.0,69.83,101.41,Barishal
2023-01-23,19.16,13.64,24.12,0.0,74.32,101.37,Barishal
2023-01-24,20.26,14.87,25.67,0.0,75.65,101.37,Barishal
2023-01-25,20.93,15.51,25.79,0.0,68.58,101.36,Barishal
2023-01-26,21.41,16.17,26.26,0.0,70.45,101.27,Barishal
2023-01-27,21.21,16.91,25.88,0.0,75.66,101.29,Barishal
2023-01-28,20.56,15.91,25.57,0.0,79.5,101.25,Barishal
2023-01-29,20.16,14.99,25.43,0.0,73.99,101.31,Barishal
2023-01-30,20.52,13.97,26.1,0.0,70.36,101.42,Barishal
2023-01-31,21.21,17.75,26.24,0.33,74.24,101.2,Barishal
2023-02-01,20.48,15.87,25.72,0.0,73.56,101.19,Barishal
2023-02-02,19.34,14.57,25.37,0.0,67.82,101.3,Barishal
2023-02-03,18.81,12.8,24.91,0.0,68.21,101.25,Barishal
2023-02-04,19.43,13.02,24.5,0.0,62.15,101.15,Barishal
2023-02-05,20.68,15.25,25.57,0.0,56.2,101.13,Barishal
2023-02-06,20.84,15.59,26.14,0.0,59.75,101.17,Barishal
2023-02-07,20.63,15.68,26.48,0.0,78.86,101.12,Barishal
2023-02-08,21.55,17.48,26.86,0.0,82.47,101.18,Barishal
2023-02-09,22.61,18.54,27.57,0.0,73.72,101.19,Barishal
2023-02-10,22.59,18.63,26.9,0.0,65.91,101.27,Barishal
2023-02-11,22.1,17.3,28.36,0.0,67.55,101.23,Barishal
2023-02-12,22.43,17.61,28.31,0.0,81.2,101.21,Barishal
2023-02-13,20.4,14.18,26.64,0.0,59.55,101.32,Barishal
2023-02-14,20.11,14.85,26.46,0.0,51.62,101.3,Barishal
2023-02-15,20.45,15.39,25.86,0.0,52.9,101.18,Barishal
2023-02-16,20.97,16.68,26.51,0.0,65.38,101.3,Barishal
2023-02-17,21.81,17.48,26.97,0.0,69.4,101.45,Barishal
2023-02-18,22.89,19.17,27.82,0.0,70.55,101.43,Barishal
2023-02-19,23.07,18.48,28.16,0.0,72.4,101.32,Barishal
2023-02-20,23.73,19.36,28.97,0.0,71.75,101.23,Barishal
2023-02-21,24.13,19.89,29.49,0.0,77.73,101.25,Barishal
2023-02-22,24.43,20.22,29.97,0.0,80.04,101.17,Barishal
2023-02-23,24.6,20.32,29.93,0.0,79.33,101.19,Barishal
2023-02-24,25.43,20.87,31.12,0.0,73.2,101.28,Barishal
2023-02-25,25.87,21.48,31.02,0.51,64.5,101.5,Barishal
2023-02-26,25.57,19.91,31.83,0.77,54.84,101.64,Barishal
2023-02-27,25.06,19.77,31.9,0.51,57.86,101.59,Barishal
2023-02-28,25.38,20.06,32.02,0.0,58.82,101.61,Barishal
2023-03-01,25.23,19.91,31.54,0.0,57.06,101.62,Barishal
2023-03-02,25.97,19.99,32.31,0.0,50.06,101.59,Barishal
2023-03-03,26.65,20.93,32.87,0.0,49.23,101.58,Barishal
2023-03-04,26.8,21.41,33.42,0.0,53.91,101.54,Barishal
2023-03-05,27.27,21.69,34.13,0.0,61.65,101.41,Barishal
2023-03-06,27.04,21.67,34.03,0.0,61.01,101.33,Barishal
2023-03-07,26.86,20.67,33.3,0.0,56.48,101.37,Barishal
2023-03-08,26.82,22.22,32.54,0.0,53.01,101.44,Barishal
2023-03-09,26.73,21.73,32.73,0.0,49.9,101.32,Barishal
2023-03-10,25.29,21.46,28.96,0.0,50.11,101.35,Barishal
2023-03-11,26.6,21.65,32.04,0.0,50.12,101.33,Barishal
2023-03-12,26.97,20.56,33.9,0.0,49.74,101.23,Barishal
2023-03-13,27.61,20.82,34.33,0.0,49.28,101.08,Barishal
2023-03-14,26.58,21.78,32.43,0.02,67.3,100.99,Barishal
2023-03-15,26.77,22.04,32.75,0.24,70.62,100.96,Barishal
2023-03-16,26.07,22.52,31.09,0.39,71.29,101.16,Barishal
2023-03-17,26.32,22.71,30.99,0.52,64.81,101.2,Barishal
2023-03-18,25.41,21.63,29.92,4.13,66.86,101.1,Barishal
2023-03-19,24.13,22.04,27.64,12.35,78.13,101.03,Barishal
2023-03-20,24.13,22.12,27.37,8.11,78.03,100.92,Barishal
2023-03-21,25.09,21.77,29.06,20.41,78.52,100.9,Barishal
2023-03-22,25.03,21.63,28.97,15.54,78.64,100.83,Barishal
2023-03-23,25.05,21.66,29.41,8.17,78.36,100.83,Barishal
2023-03-24,25.75,21.49,30.99,1.44,72.78,100.97,Barishal
2023-03-25,26.58,22.13,31.85,1.73,73.98,101.03,Barishal
2023-03-26,27.26,22.95,32.45,1.85,75.12,100.86,Barishal
2023-03-27,26.9,23.01,31.93,8.01,77.88,100.84,Barishal
2023-03-28,27.61,23.58,32.48,4.64,73.42,100.88,Barishal
2023-03-29,27.12,23.44,31.3,9.6,78.17,101.03,Barishal
2023-03-30,26.72,23.12,30.72,9.72,79.09,100.91,Barishal
2023-03-31,26.25,23.35,29.38,21.84,84.46,100.89,Barishal
2023-04-01,25.68,23.48,28.93,24.39,84.6,100.83,Barishal
2023-04-02,25.83,22.09,29.74,5.95,77.67,100.71,Barishal
2023-04-03,26.59,22.68,30.38,4.37,78.61,100.72,Barishal
2023-04-04,27.47,23.66,31.67,2.03,79.56,100.8,Barishal
2023-04-05,27.56,23.93,31.93,3.51,83.23,100.74,Barishal
2023-04-06,27.87,23.99,32.77,7.16,76.62,100.94,Barishal
2023-04-07,28.07,23.45,32.94,3.87,69.69,101.12,Barishal
2023-04-08,28.45,23.05,34.09,0.02,67.24,101.22,Barishal
2023-04-09,28.73,23.78,34.08,0.38,66.77,101.13,Barishal
2023-04-10,29.08,23.88,34.79,1.46,69.24,100.97,Barishal
2023-04-11,29.54,24.62,35.08,0.02,72.5,100.93,Barishal
2023-04-12,29.57,24.15,36.16,0.0,64.69,100.82,Barishal
2023-04-13,29.51,23.79,36.23,0.0,69.7,100.76,Barishal
2023-04-14,30.47,24.44,37.22,0.0,66.6,100.72,Barishal
2023-04-15,30.88,26.06,37.01,0.0,66.16,100.68,Barishal
2023-04-16,30.74,26.61,35.65,0.02,68.18,100.57,Barishal
2023-04-17,30.02,26.43,34.34,0.07,75.19,100.67,Barishal
2023-04-18,30.41,26.52,35.89,0.09,74.28,100.76,Barishal
2023-04-19,30.04,25.8,35.43,0.1,75.68,100.44,Barishal
2023-04-20,30.41,26.39,35.65,0.15,75.38,100.2,Barishal
2023-04-21,30.65,26.98,35.57,1.05,73.04,100.26,Barishal
2023-04-22,30.42,26.0,35.9,0.6,67.38,100.39,Barishal
2023-04-23,30.12,26.33,34.76,1.33,62.43,100.66,Barishal
2023-04-24,29.9,24.37,34.84,0.56,59.4,100.96,Barishal
2023-04-25,30.05,24.91,35.21,0.16,58.32,100.92,Barishal
2023-04-26,30.41,24.99,36.1,0.04,55.45,100.75,Barishal
2023-04-27,30.61,25.31,36.38,0.51,61.07,100.78,Barishal
2023-04-28,29.33,24.93,34.07,8.14,69.38,100.86,Barishal
2023-04-29,30.16,25.74,35.63,6.12,67.04,100.76,Barishal
2023-04-30,29.89,25.88,35.06,5.01,64.9,100.66,Barishal
2023-05-01,30.27,26.11,35.53,1.06,65.55,100.74,Barishal
2023-05-02,30.09,25.96,34.87,0.05,61.44,100.87,Barishal
2023-05-03,29.61,25.83,34.05,7.45,68.08,100.94,Barishal
2023-05-04,29.67,26.06,34.44,4.87,66.78,100.84,Barishal
2023-05-05,29.04,25.93,32.29,7.25,71.19,100.57,Barishal
2023-05-06,30.02,26.37,34.34,4.71,71.69,100.44,Barishal
2023-05-07,31.05,26.24,36.38,0.59,65.73,100.43,Barishal
2023-05-08,32.36,26.27,38.58,0.04,60.67,100.38,Barishal
2023-05-09,32.6,27.11,38.89,0.06,62.09,100.39,Barishal
2023-05-10,32.39,27.74,38.37,0.52,64.36,100.5,Barishal
2023-05-11,31.53,27.63,36.61,0.16,67.49,100.67,Barishal
2023-05-12,30.4,27.36,34.11,0.12,71.82,100.65,Barishal
2023-05-13,29.55,27.03,33.0,4.75,74.39,100.5,Barishal
2023-05-14,28.7,26.05,32.67,0.21,67.17,99.88,Barishal
2023-05-15,29.57,24.55,35.09,2.78,61.68,100.34,Barishal
2023-05-16,30.12,27.28,34.15,13.17,75.43,100.58,Barishal
2023-05-17,29.0,26.91,32.17,23.88,85.6,100.81,Barishal
2023-05-18,27.99,26.22,30.24,35.54,87.57,100.9,Barishal
2023-05-19,28.02,26.24,30.2,7.04,85.99,100.69,Barishal
2023-05-20,28.49,26.69,30.99,2.75,86.21,100.64,Barishal
2023-05-21,28.59,26.11,31.46,3.04,84.37,100.77,Barishal
2023-05-22,28.62,26.71,31.12,8.59,86.47,100.78,Barishal
2023-05-23,28.41,26.62,31.1,24.75,88.36,100.74,Barishal
2023-05-24,27.37,26.14,29.4,53.47,88.05,100.66,Barishal
2023-05-25,27.91,25.84,30.56,23.14,86.44,100.59,Barishal
2023-05-26,28.43,26.46,31.07,9.69,85.15,100.68,Barishal
2023-05-27,28.36,26.05,31.35,11.72,82.34,100.6,Barishal
2023-05-28,29.38,25.86,32.58,2.48,73.5,100.62,Barishal
2023-05-29,30.01,26.23,33.42,1.47,74.13,100.71,Barishal
2023-05-30,30.34,26.66,34.02,0.01,75.95,100.64,Barishal
2023-05-31,30.46,27.42,33.94,0.05,78.84,100.45,Barishal
2023-06-01,29.99,27.72,32.95,0.69,80.89,100.36,Barishal
2023-06-02,29.36,27.68,31.47,1.31,86.08,100.4,Barishal
2023-06-03,29.44,27.38,31.97,1.29,86.11,100.49,Barishal
2023-06-04,29.73,27.51,31.94,1.2,83.01,100.46,Barishal
2023-06-05,30.6,27.26,34.2,0.69,76.59,100.28,Barishal
2023-06-06,30.01,27.75,32.95,0.63,78.24,100.22,Barishal
2023-06-07,30.28,27.71,33.29,5.44,77.87,100.18,Barishal
2023-06-08,29.52,27.55,32.36,26.12,80.92,100.12,Barishal
2023-06-09,29.7,27.56,32.56,26.36,76.2,100.04,Barishal
2023-06-10,29.65,27.01,33.01,11.49,80.22,99.94,Barishal
2023-06-11,29.41,27.16,31.95,20.87,84.86,99.91,Barishal
2023-06-12,29.04,27.58,30.88,15.04,89.36,99.95,Barishal
2023-06-13,29.02,27.17,31.03,26.64,89.78,99.94,Barishal
2023-06-14,29.23,28.06,31.38,23.45,88.28,100.01,Barishal
2023-06-15,29.02,28.19,30.27,13.95,91.01,100.03,Barishal
2023-06-16,29.11,27.87,31.33,7.62,89.01,100.12,Barishal
2023-06-17,28.91,27.79,30.47,10.77,92.05,100.26,Barishal
2023-06-18,28.83,27.63,30.64,22.02,90.91,100.33,Barishal
2023-06-19,28.81,27.49,30.76,12.3,90.15,100.3,Barishal
2023-06-20,29.01,27.34,31.24,14.98,88.19,100.28,Barishal
2023-06-21,28.92,27.48,31.2,6.8,89.96,100.35,Barishal
2023-06-22,28.56,26.91,31.31,10.58,86.66,100.39,Barishal
2023-06-23,28.38,26.73,30.18,14.28,88.42,100.27,Barishal
2023-06-24,28.48,27.01,30.7,33.8,88.37,100.13,Barishal
2023-06-25,28.48,26.74,30.94,18.88,86.69,100.2,Barishal
2023-06-26,28.33,27.25,30.02,40.75,87.77,100.24,Barishal
2023-06-27,27.84,27.08,29.02,50.17,92.27,100.3,Barishal
2023-06-28,28.39,27.06,30.1,35.43,91.05,100.51,Barishal
2023-06-29,28.41,27.14,30.24,25.81,91.11,100.51,Barishal
2023-06-30,28.64,26.71,30.84,34.13,90.71,100.41,Barishal
2023-07-01,29.08,27.19,31.59,13.28,88.56,100.37,Barishal
2023-07-02,28.88,27.34,30.65,12.84,89.79,100.32,Barishal
2023-07-03,29.18,27.51,31.33,8.19,89.32,100.32,Barishal
2023-07-04,29.33,27.38,31.78,2.71,86.99,100.23,Barishal
2023-07-05,29.01,27.46,31.27,9.48,88.82,100.1,Barishal
2023-07-06,29.07,27.72,30.83,21.27,88.6,100.28,Barishal
2023-07-07,28.69,27.7,30.51,15.66,90.16,100.48,Barishal
2023-07-08,28.74,26.97,30.83,14.87,89.13,100.51,Barishal
2023-07-09,29.06,27.18,31.48,11.06,88.18,100.4,Barishal
2023-07-10,29.08,27.18,31.67,22.14,88.27,100.39,Barishal
2023-07-11,28.68,26.72,31.29,8.6,87.75,100.43,Barishal
2023-07-12,28.28,26.59,30.4,11.14,88.42,100.45,Barishal
2023-07-13,28.62,27.43,30.45,18.59,91.23,100.39,Barishal
2023-07-14,28.22,27.38,29.37,17.38,93.54,100.29,Barishal
2023-07-15,28.64,27.0,30.81,7.88,89.08,100.14,Barishal
2023-07-16,28.56,26.93,30.44,9.44,89.52,100.11,Barishal
2023-07-17,28.46,26.9,30.64,8.89,90.17,100.04,Barishal
2023-07-18,28.6,27.19,30.42,3.53,89.29,100.04,Barishal
2023-07-19,28.84,27.22,31.02,3.86,88.71,99.97,Barishal
2023-07-20,28.9,27.46,31.15,1.41,89.08,99.99,Barishal
2023-07-21,28.96,27.61,31.68,1.86,90.26,100.24,Barishal
2023-07-22,28.96,27.59,31.15,2.48,89.01,100.54,Barishal
2023-07-23,28.86,27.28,30.99,1.85,89.37,100.51,Barishal
2023-07-24,29.01,26.85,31.78,0.78,86.39,100.35,Barishal
2023-07-25,29.24,27.26,31.85,2.32,86.86,100.35,Barishal
2023-07-26,29.13,27.64,31.4,12.23,86.99,100.41,Barishal
2023-07-27,29.23,27.25,31.83,9.06,86.99,100.35,Barishal
2023-07-28,29.12,27.36,31.71,11.44,86.91,100.08,Barishal
2023-07-29,29.35,27.49,31.52,11.88,87.16,99.94,Barishal
2023-07-30,29.83,27.85,32.25,3.77,85.83,99.73,Barishal
2023-07-31,30.22,27.4,33.19,12.93,83.43,99.61,Barishal
2023-08-01,29.35,27.87,31.63,60.65,88.82,99.39,Barishal
2023-08-02,28.74,27.76,29.82,27.41,89.67,99.7,Barishal
2023-08-03,28.91,27.38,31.27,18.91,89.35,99.97,Barishal
2023-08-04,28.57,27.48,30.28,59.3,91.17,100.31,Barishal
2023-08-05,28.39,27.03,30.44,22.08,89.79,100.39,Barishal
2023-08-06,27.92,27.27,29.05,44.93,92.34,100.15,Barishal
2023-08-07,28.01,27.28,29.51,179.93,93.07,99.81,Barishal
2023-08-08,27.67,26.6,29.72,70.25,92.89,99.97,Barishal
2023-08-09,28.34,26.2,30.75,13.3,89.1,100.32,Barishal
2023-08-10,27.95,26.82,29.51,15.79,90.2,100.45,Barishal
2023-08-11,28.59,26.42,31.19,25.32,87.73,100.39,Barishal
2023-08-12,27.99,27.07,28.93,26.24,91.48,100.25,Barishal
2023-08-13,28.2,26.24,30.21,28.96,89.69,100.28,Barishal
2023-08-14,28.33,25.87,30.94,19.6,85.08,100.37,Barishal
2023-08-15,28.55,26.79,30.99,13.85,89.31,100.38,Barishal
2023-08-16,28.79,26.58,31.29,6.3,88.83,100.33,Barishal
2023-08-17,28.31,26.95,29.83,15.01,89.86,100.25,Barishal
2023-08-18,28.32,26.67,30.44,8.6,88.54,100.26,Barishal
2023-08-19,28.7,27.09,31.13,5.83,88.34,100.42,Barishal
2023-08-20,28.81,26.82,31.43,3.2,87.46,100.49,Barishal
2023-08-21,28.29,26.19,30.58,10.77,87.85,100.42,Barishal
2023-08-22,28.07,26.62,29.86,8.18,91.01,100.44,Barishal
2023-08-23,28.2,26.9,29.57,41.28,91.52,100.35,Barishal
2023-08-24,28.69,27.09,30.92,23.64,91.28,100.12,Barishal
2023-08-25,28.17,26.71,30.23,20.17,92.64,100.09,Barishal
2023-08-26,28.3,26.75,30.63,28.08,91.05,100.22,Barishal
2023-08-27,28.52,26.98,30.9,34.38,91.38,100.17,Barishal
2023-08-28,29.2,26.84,32.05,13.3,88.26,100.17,Barishal
2023-08-29,29.81,27.79,31.96,15.63,83.57,100.23,Barishal
2023-08-30,29.79,26.93,32.51,4.62,82.03,100.35,Barishal
2023-08-31,29.04,27.43,31.49,15.67,87.91,100.48,Barishal
2023-09-01,29.15,27.32,31.37,18.91,87.88,100.48,Barishal
2023-09-02,29.65,27.38,32.28,14.48,82.41,100.33,Barishal
2023-09-03,28.15,27.2,29.75,21.56,90.44,100.14,Barishal
2023-09-04,28.32,26.72,29.87,11.42,86.94,100.1,Barishal
2023-09-05,28.67,26.59,31.07,17.64,88.54,100.17,Barishal
2023-09-06,28.21,27.16,29.79,14.45,91.58,100.29,Barishal
2023-09-07,27.98,26.85,29.03,33.71,92.35,100.35,Barishal
2023-09-08,28.0,27.31,28.73,26.13,93.94,100.53,Barishal
2023-09-09,28.63,26.88,30.89,6.54,87.39,100.49,Barishal
2023-09-10,29.12,26.31,32.33,2.63,84.47,100.28,Barishal
2023-09-11,28.43,26.96,30.25,17.3,89.28,100.21,Barishal
2023-09-12,28.44,26.88,30.75,7.82,86.31,100.2,Barishal
2023-09-13,28.32,27.01,29.87,8.21,91.06,100.13,Barishal
2023-09-14,28.29,27.32,29.91,30.07,90.41,100.31,Barishal
2023-09-15,28.24,27.29,29.64,6.07,89.87,100.53,Barishal
2023-09-16,28.76,26.99,31.04,9.38,86.41,100.48,Barishal
2023-09-17,29.49,26.86,32.55,12.35,83.88,100.29,Barishal
2023-09-18,27.8,26.84,28.91,62.01,90.78,100.31,Barishal
2023-09-19,27.91,26.7,29.5,32.61,91.88,100.42,Barishal
2023-09-20,28.16,27.57,29.34,39.4,92.42,100.54,Barishal
2023-09-21,28.26,27.48,29.7,18.13,91.69,100.71,Barishal
2023-09-22,28.23,27.13,29.88,13.89,90.98,100.75,Barishal
2023-09-23,28.35,26.88,30.55,18.07,89.02,100.75,Barishal
2023-09-24,28.26,26.72,30.52,13.7,89.98,100.63,Barishal
2023-09-25,28.53,26.84,30.89,14.11,88.89,100.59,Barishal
2023-09-26,28.97,26.6,31.94,4.55,82.29,100.59,Barishal
2023-09-27,28.45,26.27,30.93,13.57,86.83,100.53,Barishal
2023-09-28,28.79,25.54,31.66,3.82,86.21,100.36,Barishal
2023-09-29,28.01,26.91,29.63,10.09,91.72,100.32,Barishal
2023-09-30,27.81,26.56,29.35,11.08,90.95,100.34,Barishal
2023-10-01,27.77,26.39,29.74,13.52,89.11,100.38,Barishal
2023-10-02,27.88,26.63,29.49,23.78,91.94,100.49,Barishal
2023-10-03,27.87,26.65,29.98,39.17,90.05,100.6,Barishal
2023-10-04,27.9,26.86,29.32,80.61,92.76,100.65,Barishal
2023-10-05,27.9,27.2,29.01,79.14,93.45,100.54,Barishal
2023-10-06,27.84,26.52,29.91,15.64,88.98,100.51,Barishal
2023-10-07,27.87,26.29,30.16,12.84,89.6,100.64,Barishal
2023-10-08,28.12,26.07,30.87,15.59,89.71,100.78,Barishal
2023-10-09,28.39,26.63,30.67,8.09,89.52,100.89,Barishal
2023-10-10,29.02,26.74,31.46,2.04,80.84,100.9,Barishal
2023-10-11,28.53,25.68,31.73,2.18,78.57,100.9,Barishal
2023-10-12,28.33,25.81,31.4,3.53,82.82,101.07,Barishal
2023-10-13,28.32,25.27,30.97,3.79,76.49,101.18,Barishal
2023-10-14,28.44,26.04,30.9,0.02,66.35,101.11,Barishal
2023-10-15,28.24,25.15,31.0,0.02,71.18,100.96,Barishal
2023-10-16,27.57,23.79,30.91,0.0,72.11,101.04,Barishal
2023-10-17,27.53,23.79,30.86,0.0,70.62,101.11,Barishal
2023-10-18,27.35,24.33,30.37,0.02,75.18,101.18,Barishal
2023-10-19,26.2,23.05,29.25,0.02,83.25,101.23,Barishal
2023-10-20,25.77,22.73,29.43,0.0,84.65,101.28,Barishal
2023-10-21,25.73,22.19,29.58,0.0,82.62,101.3,Barishal
2023-10-22,26.41,22.02,30.3,3.91,79.04,101.29,Barishal
2023-10-23,25.61,24.34,28.61,6.71,84.26,101.26,Barishal
2023-10-24,25.71,24.37,27.68,31.13,89.08,101.02,Barishal
2023-10-25,26.47,23.64,29.56,7.25,85.47,101.06,Barishal
2023-10-26,27.33,24.43,30.24,6.72,75.88,101.19,Barishal
2023-10-27,26.37,23.34,29.64,0.32,76.77,101.17,Barishal
2023-10-28,25.18,22.31,28.95,0.01,81.24,101.21,Barishal
2023-10-29,24.3,20.28,28.62,0.0,77.26,101.21,Barishal
2023-10-30,24.64,20.99,28.81,0.0,76.99,101.25,Barishal
2023-10-31,25.29,21.2,29.16,0.0,77.87,101.35,Barishal
2023-11-01,25.7,22.13,29.68,0.0,80.7,101.35,Barishal
2023-11-02,26.03,22.3,29.8,0.04,83.13,101.26,Barishal
2023-11-03,26.06,22.9,29.23,0.05,81.78,101.1,Barishal
2023-11-04,26.44,22.68,29.64,0.37,76.72,101.1,Barishal
2023-11-05,25.62,23.15,28.93,0.7,81.52,101.26,Barishal
2023-11-06,24.39,21.8,28.29,0.05,82.96,101.37,Barishal
2023-11-07,23.45,19.75,27.41,0.0,79.07,101.31,Barishal
2023-11-08,23.21,19.27,27.24,0.0,81.32,101.25,Barishal
2023-11-09,23.4,19.84,27.45,0.0,83.77,101.28,Barishal
2023-11-10,23.41,19.43,27.81,0.0,81.44,101.39,Barishal
2023-11-11,23.29,19.33,27.88,0.0,82.47,101.43,Barishal
2023-11-12,23.43,19.38,28.07,0.0,83.15,101.45,Barishal
2023-11-13,23.41,19.05,27.64,0.05,82.06,101.48,Barishal
2023-11-14,23.74,19.11,27.92,0.01,78.66,101.41,Barishal
2023-11-15,23.84,19.83,27.99,0.07,76.59,101.44,Barishal
2023-11-16,23.97,21.78,26.94,63.72,87.52,101.53,Barishal
2023-11-17,23.93,21.88,25.69,114.86,93.52,101.26,Barishal
2023-11-18,23.41,20.44,26.51,12.35,87.11,101.34,Barishal
2023-11-19,24.09,20.35,27.51,1.37,83.6,101.45,Barishal
2023-11-20,24.42,21.26,27.71,0.08,85.63,101.44,Barishal
2023-11-21,24.01,21.51,26.76,0.2,80.91,101.32,Barishal
2023-11-22,22.55,19.06,26.56,0.02,83.12,101.26,Barishal
2023-11-23,21.38,17.56,25.66,0.03,81.39,101.23,Barishal
2023-11-24,21.71,17.44,25.92,0.0,79.07,101.34,Barishal
2023-11-25,22.03,17.32,26.46,0.0,77.3,101.48,Barishal
2023-11-26,22.18,17.64,26.37,0.0,75.82,101.54,Barishal
2023-11-27,23.07,17.96,27.51,0.0,78.56,101.44,Barishal
2023-11-28,23.8,19.18,27.86,0.0,75.35,101.3,Barishal
2023-11-29,22.71,18.75,25.95,0.0,77.63,101.38,Barishal
2023-11-30,22.77,18.73,27.03,0.0,83.05,101.43,Barishal
2023-12-01,22.64,18.54,27.1,0.0,83.09,101.37,Barishal
2023-12-02,23.03,19.27,27.09,0.0,80.62,101.39,Barishal
2023-12-03,22.98,19.27,27.2,0.0,84.73,101.41,Barishal
2023-12-04,23.01,19.33,26.65,0.1,85.34,101.31,Barishal
2023-12-05,22.37,20.79,24.61,23.52,86.79,101.31,Barishal
2023-12-06,22.13,19.97,24.57,6.78,87.59,101.39,Barishal
2023-12-07,21.8,20.72,23.45,3.07,92.98,101.28,Barishal
2023-12-08,22.1,19.95,25.11,12.86,91.12,101.12,Barishal
2023-12-09,20.99,18.19,24.71,2.45,88.39,101.3,Barishal
2023-12-10,19.34,16.14,23.44,0.02,82.5,101.27,Barishal
2023-12-11,18.82,15.08,23.23,0.0,82.89,101.35,Barishal
2023-12-12,19.0,14.49,23.61,0.09,82.94,101.26,Barishal
2023-12-13,19.0,14.97,23.54,0.0,79.23,101.4,Barishal
2023-12-14,17.9,14.05,22.39,0.0,72.11,101.58,Barishal
2023-12-15,17.28,12.98,22.55,0.0,81.55,101.6,Barishal
2023-12-16,17.57,12.69,22.67,0.0,84.0,101.47,Barishal
2023-12-17,18.07,13.39,23.37,0.0,82.83,101.49,Barishal
2023-12-18,17.97,12.97,23.07,0.0,82.86,101.58,Barishal
2023-12-19,18.19,14.12,23.21,0.0,86.3,101.63,Barishal
2023-12-20,18.43,13.52,23.58,0.0,83.68,101.57,Barishal
2023-12-21,19.62,14.97,23.88,0.0,78.57,101.48,Barishal
2023-12-22,19.96,15.82,24.16,0.0,74.29,101.52,Barishal
2023-12-23,20.83,17.31,24.75,0.0,73.0,101.68,Barishal
2023-12-24,20.87,16.7,25.22,0.0,81.15,101.78,Barishal
2023-12-25,21.29,17.47,25.12,0.0,78.66,101.65,Barishal
2023-12-26,20.84,16.7,24.66,0.0,77.13,101.68,Barishal
2023-12-27,20.68,17.31,24.81,0.0,76.54,101.74,Barishal
2023-12-28,20.1,16.05,24.48,0.0,81.54,101.63,Barishal
2023-12-29,19.85,15.35,24.47,0.0,81.25,101.61,Barishal
2023-12-30,20.18,16.11,24.67,0.0,81.36,101.51,Barishal
2023-12-31,18.97,14.89,24.18,0.0,85.53,101.52,Barishal
2024-01-01,18.45,14.32,23.45,0.0,85.05,101.53,Barishal
2024-01-02,17.68,13.69,22.74,0.01,85.57,101.51,Barishal
2024-01-03,17.53,12.82,22.8,0.0,82.63,101.49,Barishal
2024-01-04,17.71,13.03,22.79,0.0,83.94,101.51,Barishal
2024-01-05,17.71,13.36,22.8,0.0,84.17,101.55,Barishal
2024-01-06,18.28,13.25,23.58,0.0,81.69,101.6,Barishal
2024-01-07,18.52,14.38,23.59,0.0,83.93,101.63,Barishal
2024-01-08,18.43,14.1,23.75,0.0,87.15,101.68,Barishal
2024-01-09,17.51,13.23,22.81,0.0,83.21,101.58,Barishal
2024-01-10,17.04,11.88,22.51,0.0,80.08,101.5,Barishal
2024-01-11,17.61,13.82,22.6,0.0,83.2,101.58,Barishal
2024-01-12,15.87,12.0,20.62,0.0,83.29,101.56,Barishal
2024-01-13,15.58,11.36,20.63,0.0,86.43,101.53,Barishal
2024-01-14,16.09,11.08,21.2,0.0,81.31,101.49,Barishal
